id,review_id,content,rating,date,user_name,thumbs_up,reply_content,source,app_version,bank_id,sentiment,cleaned_text,id_bank,name,code,sentiment_score,theme_user_interface,theme_performance
722,1756e606-985f-44eb-bab4-95bcf0848416,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28 10:17:48,Hildana Endale,19,,Google Play,24.11.22,2,negative,this application is losing major factions on a daily basis i can count how many times i have used this app it is completely useless and disappointing if i am not going to use it in times of need then i dont see the point,2,Bank of Abyssinia,BOA,-0.1075,True,False
723,a49183c0-2f37-4898-a64e-ab1cce218c2d,exellent digital transaction of money,5,2024-11-27 00:10:14,Asefa Bekele Bassa,1,,Google Play,24.11.22,2,neutral,exellent digital transaction of money,2,Bank of Abyssinia,BOA,0.0,False,False
724,5816b056-8f44-4faf-92a4-a28efd01448b,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26 15:05:22,Khalid Ahmed,8,,Google Play,24.11.22,2,positive,the latest update has stopped android phones not to open this app never work properly since i started using it,2,Bank of Abyssinia,BOA,0.16666666666666666,True,False
725,3916c795-44f4-4169-86aa-119ef8b78067,Best,5,2024-11-25 19:10:50,Berhan Nurleigzer,1,,Google Play,24.11.22,2,positive,best,2,Bank of Abyssinia,BOA,1.0,False,False
726,10f38455-3c1d-4bec-a303-eef4cf41097a,Great,5,2024-11-25 17:26:59,BOLE AIRPORT Migration,1,,Google Play,24.11.22,2,positive,great,2,Bank of Abyssinia,BOA,0.8,False,False
727,a4262b61-1cb9-414f-a99f-9ad1302aa769,??????,5,2024-11-24 21:31:39,Abrham Kinfegebreal,1,,Google Play,24.09.30,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
728,600f542d-2c2f-4c6a-b49e-4f196764cfa9,Money,5,2024-11-24 10:31:41,Kalid Muhammad,1,,Google Play,24.11.22,2,neutral,money,2,Bank of Abyssinia,BOA,0.0,False,False
729,bd0a4a80-4971-4156-9418-bef834d65877,It needs more improvment,2,2024-11-24 09:17:29,Sadik Murad,0,,Google Play,24.01.09,2,positive,it needs more improvment,2,Bank of Abyssinia,BOA,0.5,False,False
730,da8d6098-722b-4970-a9bd-8abb656976b5,Good app,5,2024-11-21 17:40:34,Woldetsadik Melese,1,,Google Play,,2,positive,good app,2,Bank of Abyssinia,BOA,0.7,True,False
731,e8a2d836-1548-4ddd-935b-a6c280ac8043,ab,3,2024-11-20 22:26:08,Rejeb Abdshkur,0,,Google Play,24.09.30,2,neutral,ab,2,Bank of Abyssinia,BOA,0.0,False,False
732,ed76ddde-f121-4372-b182-4c5df2b80685,Ademtahir,5,2024-11-20 13:41:49,adem tahir,1,,Google Play,,2,neutral,ademtahir,2,Bank of Abyssinia,BOA,0.0,False,False
733,282728fd-e404-49c7-b7af-e17f01a1247d,????,5,2024-11-20 12:25:55,Biruk Tadesse,2,,Google Play,,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
734,3d00a389-ea31-4ae9-ae70-9014f48845ca,Please this app on my android phone,3,2024-11-20 09:25:05,Miky Lyrics Orthodox,0,,Google Play,24.09.30,2,neutral,please this app on my android phone,2,Bank of Abyssinia,BOA,0.0,True,False
735,87a5eda7-9ff6-43ca-a3d4-baf44802a3dc,GOAT ?? ??,5,2024-11-19 16:48:41,Eyob Sisay,1,,Google Play,24.09.30,2,neutral,goat,2,Bank of Abyssinia,BOA,0.0,False,False
736,d9c98c7f-3df6-466f-a6fc-820cb281fad1,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19 14:12:49,Henok Abebe,5,,Google Play,24.09.30,2,neutral,your app doesnt match your bank the app is disaster super slow please learn something from tele birr app,2,Bank of Abyssinia,BOA,0.016666666666666635,True,False
737,695331e7-0600-4a44-805b-255770e5f33b,Fast and reliable,5,2024-11-18 18:58:47,Geremew Girma,1,,Google Play,24.09.30,2,positive,fast and reliable,2,Bank of Abyssinia,BOA,0.2,False,True
738,3d362e0c-4c39-498b-8b61-b52226effacd,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17 22:11:45,Daniel Berhanu,23,,Google Play,24.09.30,2,negative,the worst app update ever why would you include the developer option off thing here why do you care it is my phone my money right that is the reason why i switched to other banks so either turn it off or everyone will discontinue their business one by one,2,Bank of Abyssinia,BOA,-0.27976190476190477,True,False
739,8820e991-f423-4207-84ee-1504f70f3f99,Very good,5,2024-11-14 15:52:39,Nah Om,1,,Google Play,24.09.30,2,positive,very good,2,Bank of Abyssinia,BOA,0.9099999999999999,False,False
740,f106cb33-9dcb-4a38-a65d-3cbb1a9a790e,One of the poorest mobile banking system,1,2024-11-13 13:35:40,abay,0,,Google Play,24.09.30,2,neutral,one of the poorest mobile banking system,2,Bank of Abyssinia,BOA,0.0,False,False
741,295d2e05-79ca-409a-be45-0388efa2f3b6,??????,5,2024-11-12 21:39:07,Yohannes Demerew,1,,Google Play,24.09.30,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
742,31842334-938e-4309-8db6-d6f4f9da1fcf,Oene,5,2024-11-12 17:20:14,Zelalem Bayh,1,,Google Play,24.09.30,2,neutral,oene,2,Bank of Abyssinia,BOA,0.0,False,False
743,6446c637-4d71-4aa9-b09c-abcc44110734,i find it interesting specially in reciept downloading,1,2024-11-12 16:43:41,legese sis,0,,Google Play,,2,positive,i find it interesting specially in reciept downloading,2,Bank of Abyssinia,BOA,0.4285714285714286,False,False
744,e165c4d1-4d0e-4f81-920a-3d7f2a3acc38,it good,5,2024-11-12 15:50:38,Feven Tekle,1,,Google Play,24.09.30,2,positive,it good,2,Bank of Abyssinia,BOA,0.7,False,False
745,e086cf56-30a1-4650-b7c7-492dbab0f831,"This app crashes everytime, please fix it",1,2024-11-12 15:08:59,Yoseph Seyoum,0,,Google Play,24.09.30,2,neutral,this app crashes everytime please fix it,2,Bank of Abyssinia,BOA,0.0,True,False
746,5d19cf33-a0a2-4263-ae80-c963660bde79,??? star ?? ??????? i dont recomend to use this app also the bank,1,2024-11-12 13:55:52,Habib Seid Mohammed,0,,Google Play,24.07.04,2,neutral,star i dont recomend to use this app also the bank,2,Bank of Abyssinia,BOA,0.0,True,False
747,316e654c-3526-4bca-8086-60b63895f732,I need a support the app is not working,5,2024-11-12 13:10:33,Habtu Teum Ayele,1,,Google Play,24.09.30,2,neutral,i need a support the app is not working,2,Bank of Abyssinia,BOA,0.0,True,False
748,553a157d-5f77-4f45-849e-6985fd3f61ca,Bast bank of ethiopia,5,2024-11-12 13:01:11,tadiya Fantahun,1,,Google Play,24.09.30,2,neutral,bast bank of ethiopia,2,Bank of Abyssinia,BOA,0.0,False,False
749,222dde44-b0d2-497b-8c48-f0760acab14f,Good,5,2024-11-12 12:45:45,henok john,1,,Google Play,,2,positive,good,2,Bank of Abyssinia,BOA,0.7,False,False
750,3bf25c8f-faed-49a0-b64c-feff01ccadfb,very slow app. ?????? ????? ??? ?????? software app. ????? ?? ??? ????? ???????? ????? ???????app ???? ?? ???? ???? ?? ???????,1,2024-11-12 12:15:50,ORBIT CONSULTANCY,0,,Google Play,24.09.30,2,negative,very slow app software app app,2,Bank of Abyssinia,BOA,-0.39000000000000007,True,False
751,d7d3b979-cd01-4ecf-936f-02cb87adc6b3,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12 12:13:20,Jabessa Badasa,1,,Google Play,24.09.30,2,neutral,thank you for your social services like vertual banking non touch atm cadrless and withdrwal with out passbook,2,Bank of Abyssinia,BOA,0.03333333333333333,False,False
752,fe160342-c4b4-442c-910c-2ddce8172994,The worst App i have never seen like this before,1,2024-11-12 11:48:40,Nahom Ahmed,0,,Google Play,24.09.30,2,negative,the worst app i have never seen like this before,2,Bank of Abyssinia,BOA,-1.0,True,False
753,e1751a71-a0e6-47a5-9045-9bf2423acfed,Wweeeer,4,2024-11-12 10:21:44,Kiebron Yemane,0,,Google Play,24.09.30,2,neutral,wweeeer,2,Bank of Abyssinia,BOA,0.0,False,False
754,a9aef84b-de22-4145-b107-b18b44ea617d,Infinx,5,2024-11-12 09:52:38,Aklilu Shwalem,1,,Google Play,24.09.30,2,neutral,infinx,2,Bank of Abyssinia,BOA,0.0,False,False
755,193d231d-a098-4e8b-992e-96c9d9b43bee,Great service,5,2024-11-12 07:17:47,amanuel temesgen,1,,Google Play,24.09.30,2,positive,great service,2,Bank of Abyssinia,BOA,0.8,False,False
756,92a7307e-7ff4-4412-903b-7e0a331febea,??,5,2024-11-11 13:59:32,abebe melese,1,,Google Play,24.09.30,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
757,10cdcbf6-81ab-4281-8583-665788be8e91,This app is not available on all android versions and some times it is not functional.,1,2024-11-08 14:41:15,Haftom Kelemewerk,2,,Google Play,24.09.30,2,negative,this app is not available on all android versions and some times it is not functional,2,Bank of Abyssinia,BOA,-0.2,True,False
758,d8ad8495-2424-4c41-9e0c-7f484eedacc0,senayt Mesfin,4,2024-11-08 14:13:42,Henok Abrhame,0,,Google Play,24.07.04,2,neutral,senayt mesfin,2,Bank of Abyssinia,BOA,0.0,False,False
759,8405e36b-c5ee-4a39-92b8-2bbda678dcf1,Bad app vety bad.,1,2024-11-07 07:21:50,Lika Lika,0,,Google Play,24.09.30,2,negative,bad app vety bad,2,Bank of Abyssinia,BOA,-0.6999999999999998,True,False
760,643dd819-c970-4240-b620-ce2dff61d731,Nice,5,2024-11-06 17:24:50,Mudin mudin,1,,Google Play,,2,positive,nice,2,Bank of Abyssinia,BOA,0.6,False,False
761,ad41ef41-4f31-4dc7-a2dc-b48d3d38a5cd,Abessnya Banke,5,2024-11-05 15:05:11,Aschalew W/yohnse,1,,Google Play,24.09.30,2,neutral,abessnya banke,2,Bank of Abyssinia,BOA,0.0,False,False
762,ac6715ed-80bf-4720-8893-cd6f0340c82c,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04 11:45:20,Amanuel HabteMARIAM Asfaw,0,,Google Play,24.09.30,2,neutral,the most useless app i never expected such an irrelevant app from boa big shame,2,Bank of Abyssinia,BOA,-0.075,True,False
763,1278f570-8dea-4557-a749-5466685c05e4,Professional on banking app,5,2024-11-01 16:08:51,Ermias Wolde,1,,Google Play,24.09.30,2,neutral,professional on banking app,2,Bank of Abyssinia,BOA,0.1,True,False
764,169b6d5b-b5df-4a42-9168-ce968142da5b,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27 23:37:31,bk love,11,,Google Play,24.09.30,2,positive,has some nice interface but always freezes or slow to load app developers please fix this issue,2,Bank of Abyssinia,BOA,0.14999999999999997,True,False
765,14287667-7529-4f0a-b119-c9a37b43b788,????? ???????,5,2024-10-26 17:13:59,Alexander Abebe,1,,Google Play,,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
766,518dfdbb-4c08-469f-aee2-3caba92930ac,Please try another because this app doesn't feet the need of this generation,1,2024-10-25 22:17:13,Tigist Tg,0,,Google Play,,2,neutral,please try another because this app doesnt feet the need of this generation,2,Bank of Abyssinia,BOA,0.0,True,False
767,9f7fb2e7-377c-47d0-8018-8361713089a3,Good,4,2024-10-25 17:40:10,Negash Bekele,0,,Google Play,24.09.30,2,positive,good,2,Bank of Abyssinia,BOA,0.7,False,False
768,a151105b-8d49-4e7a-bf55-62feca737e04,Fast transfer,5,2024-10-24 11:51:40,tekalign ermajo,1,,Google Play,,2,positive,fast transfer,2,Bank of Abyssinia,BOA,0.2,False,True
769,9b20307d-6ea1-4920-a74f-b5d6f16390bb,"What's up I can't log in, what's wrong",5,2024-10-22 05:57:44,Yordanos Yigzaw,1,,Google Play,24.09.30,2,negative,whats up i cant log in whats wrong,2,Bank of Abyssinia,BOA,-0.5,False,False
770,908563f1-4304-45f7-a634-e4e4e64e8118,Amrumehamed,1,2024-10-21 16:43:38,Ameru Mehamed,0,,Google Play,24.09.30,2,neutral,amrumehamed,2,Bank of Abyssinia,BOA,0.0,False,False
771,87b4dda8-40de-44ff-aa27-ba8cf4776e03,Good,5,2024-10-19 16:42:22,Halefom Kahsay,1,,Google Play,24.09.30,2,positive,good,2,Bank of Abyssinia,BOA,0.7,False,False
772,4fe26762-e4bf-4ebd-bbeb-538577f6d724,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please ???????",5,2024-10-18 21:22:15,Abraham Moges,1,,Google Play,,2,positive,nice to meet you my proud bank in ethiopia im a member of this bank i need to solve my problem of international receiving money for me from my online digital working services over the world please im working a lot of international moneybut i cant get direct in ethiopia because of dont knowing the legal ways of getting money in ethiopia please can i get and direct deposit with boa please,2,Bank of Abyssinia,BOA,0.225,False,False
773,8da94e53-0cd0-4d47-9df1-8cd3dac4779f,Very good,5,2024-10-18 17:02:55,Samson zekarias,1,,Google Play,,2,positive,very good,2,Bank of Abyssinia,BOA,0.9099999999999999,False,False
774,2b806bfe-bc20-4ca9-8d33-3e3d420beb79,?????,5,2024-10-15 10:27:29,A Google user,1,,Google Play,24.07.04,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
775,03ed7b23-17b8-4ae5-9c2f-29922a888edf,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14 08:06:39,888,26,,Google Play,,2,negative,terrible bank experience its unbelievable that with all the modern technology this bank still struggles with even basic transactions the app constantly crashes services are limited and every time i try to transfer money or load telebirr theres a huge delay i have to wait days for failed transactions to be refunded even ussd is unreliable theyve put me in embarrassing situations countless times and customer care never fixes anything ive switched banks and you should too,2,Bank of Abyssinia,BOA,-0.14960317460317463,True,False
776,df4d9c87-1a87-4a1d-8900-581c52470725,A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13 09:08:25,Mintesinot Desalegn,0,,Google Play,24.09.30,2,negative,a painfully slow banking app service please dont make it your choice,2,Bank of Abyssinia,BOA,-0.37500000000000006,True,False
777,5d22ff1e-78a6-4da7-8128-fa0bfd0f4850,Good App,4,2024-10-12 17:04:14,Mehdi Dersie (???),0,,Google Play,24.09.30,2,positive,good app,2,Bank of Abyssinia,BOA,0.7,True,False
778,e3dac0d5-d198-42ee-8536-2d6fd0365164,Best app to me,5,2024-10-11 21:16:21,Abdu Ahme,1,,Google Play,24.09.30,2,positive,best app to me,2,Bank of Abyssinia,BOA,1.0,True,False
779,3394a77e-9fd2-41f9-be45-00812de92767,BOA,5,2024-10-11 16:31:58,abdulmejid emam Mohammed,1,,Google Play,24.07.04,2,neutral,boa,2,Bank of Abyssinia,BOA,0.0,False,False
780,a526225b-3f7c-4dd0-8772-8ce18eea7318,Abdulkadir,5,2024-10-11 09:28:56,Abdulkadirsulti Kedir,1,,Google Play,24.09.30,2,neutral,abdulkadir,2,Bank of Abyssinia,BOA,0.0,False,False
781,be744ade-9b10-4b61-a1ee-5afc836bf602,Bad,1,2024-10-10 15:17:31,Fikirte Atinafseged,0,,Google Play,24.09.30,2,negative,bad,2,Bank of Abyssinia,BOA,-0.6999999999999998,False,False
782,1d49e80a-b12c-4cd5-abd9-b9b2d6612d64,If it is possible I would gove0 star,1,2024-10-08 16:20:37,Feven Mekael,0,,Google Play,24.09.30,2,neutral,if it is possible i would gove star,2,Bank of Abyssinia,BOA,0.0,False,False
783,d1c75600-5e8d-416b-8627-b3700bc64633,Nise mobile bankig,4,2024-10-05 15:39:26,Wendwesn Seifu,0,,Google Play,24.09.30,2,neutral,nise mobile bankig,2,Bank of Abyssinia,BOA,0.0,False,False
784,ac7391a6-712b-424c-970d-6dba1a0dd845,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04 23:34:24,neo,1,,Google Play,24.07.04,2,positive,overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,2,Bank of Abyssinia,BOA,0.11499999999999999,True,False
785,3cbcde95-2c0c-41d1-be22-203369552ed1,Ok,5,2024-10-04 17:20:43,John Abadi,1,,Google Play,,2,positive,ok,2,Bank of Abyssinia,BOA,0.5,False,False
786,ab760759-00d0-43fd-9267-f1d3f34a74e6,Just make it work please?? this is embarrassing for a bank of your size,1,2024-10-04 11:23:06,basi s,0,,Google Play,24.09.30,2,neutral,just make it work please this is embarrassing for a bank of your size,2,Bank of Abyssinia,BOA,0.0,False,False
787,3a05c496-6385-4903-b2f5-54f69bdd8ee7,Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04 09:18:27,Habtamu Tolla,58,,Google Play,24.09.30,2,neutral,update to the simplest way it requires the developer option on and off why this is,2,Bank of Abyssinia,BOA,0.0,False,False
788,94ba00d0-c2e8-4e21-9e71-af2395f2d0ca,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. ????????",1,2024-10-04 05:55:49,Eyuel Hailu,16,,Google Play,24.09.30,2,neutral,stop telling me what to do with my phone boa why does your newly updated app keep asking me to disable the developer options im not slowing down my phone just to use your god damn app,2,Bank of Abyssinia,BOA,-0.009595959595959602,True,False
789,b4f29388-db8b-4ce7-9539-82a8c57b071a,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04 05:30:33,Pastor Yirdaw Tessema,1,,Google Play,24.09.30,2,neutral,im living out of country how may i download and use mobile banking it asks me the ethiopia phone number and i cant receive text to confirm because im out side the country so please lete know if i can use while im outside the country thanks,2,Bank of Abyssinia,BOA,0.1,False,False
790,dd79ea31-05db-44d3-8af1-7bb5142df8b5,Good,3,2024-10-03 18:17:09,Nigussie Beresa,0,,Google Play,24.09.30,2,positive,good,2,Bank of Abyssinia,BOA,0.7,False,False
791,cd089947-bc9a-41cf-a17d-9bf390c91485,Worest app,1,2024-10-03 12:57:35,Adu delu,0,,Google Play,24.09.30,2,neutral,worest app,2,Bank of Abyssinia,BOA,0.0,True,False
792,510eb8c1-9b58-4989-bdd1-674fa63c3d08,The worest app ever,1,2024-10-03 12:54:58,Sen hit,0,,Google Play,,2,neutral,the worest app ever,2,Bank of Abyssinia,BOA,0.0,True,False
793,f242b9c6-0093-4b0d-85c6-fec827999123,??? ?? ?????,5,2024-10-03 01:53:27,Aman Abas,1,,Google Play,,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
794,2755e189-b073-4641-897e-3cfa2aa25a25,Wwwerrr,5,2024-10-02 19:16:32,Kuma Nasbu,1,,Google Play,24.09.30,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
795,6bcdcd0b-f657-4972-b10b-ed371d2f777a,??? ???,5,2024-09-30 16:46:53,Jemal abdela Abdela,1,,Google Play,24.07.04,2,neutral,,2,Bank of Abyssinia,BOA,0.0,False,False
796,4cbbb09a-77c0-45b2-89e6-784c7186918b,Great For Financial company,5,2024-09-30 09:13:34,Ayana Andualem,1,,Google Play,24.07.04,2,positive,great for financial company,2,Bank of Abyssinia,BOA,0.4,False,False
797,1afdfab9-884b-4dd2-9881-a468a0eb567f,Very easy to use,5,2024-09-30 08:48:28,Yamle Abiy,1,,Google Play,24.07.04,2,positive,very easy to use,2,Bank of Abyssinia,BOA,0.5633333333333334,False,False
798,5d940978-07d3-41d9-81b1-74867eb724a3,The App's crash always.. Error.....,3,2024-09-27 16:25:54,Anteneh Car Sale,0,,Google Play,24.07.04,2,neutral,the apps crash always error,2,Bank of Abyssinia,BOA,0.0,True,False
799,180bed10-eda6-4491-84cf-93d55ff8d92c,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26 21:13:35,Christopher Edward,10,,Google Play,,2,neutral,this app is incredibly frustrating to use its filled with issues that make it difficult to navigate and complete tasks efficiently ive never encountered such a poorly designed banking application before it needs significant improvements to enhance user experience it deserves a vey low rating,2,Bank of Abyssinia,BOA,-0.053125000000000006,True,False
800,850671a8-8f81-4e02-9b60-6dbde1dd2337,nice,5,2024-09-26 05:56:33,Fikadu Yirega,1,,Google Play,24.07.04,2,positive,nice,2,Bank of Abyssinia,BOA,0.6,False,False
1,99d376ea-4824-4af9-a093-27360acc3a5c,best,5,2025-11-25 20:27:20,Nejbadin Ali,0,,Google Play,5.2.1,1,positive,best,1,Commercial Bank of Ethiopia,CBE,1.0,False,
2,f1861daf-a1ed-407a-9e7c-295edbb3877d,good app,5,2025-11-25 18:10:35,Amman Mom,0,,Google Play,5.2.1,1,positive,good app,1,Commercial Bank of Ethiopia,CBE,0.7,True,
3,fd178fb7-7026-4d02-98a0-5c86c3bd56f5,"it suddenly asked me to enter the verification key I received. and it (*get your verification key from the nearest CBE Branch*) Now I'm in Australia, what do you expect me to do???! There is no nearest or furthermost cbe Branch!! SO FRUSTRATING! How can I manage my bank account now????",1,2025-11-25 17:14:22,Nuredin Adem,0,,Google Play,5.2.1,1,neutral,it suddenly asked me to enter the verification key i received and it get your verification key from the nearest cbe branch now im in australia what do you expect me to do there is no nearest or furthermost cbe branch so frustrating how can i manage my bank account now,1,Commercial Bank of Ethiopia,CBE,-0.00234375,False,
4,571c66c6-fd18-437b-b8e5-8c443e9db2df,nice app...,5,2025-11-25 10:24:19,Abdulfeta Mifta,0,,Google Play,,1,positive,nice app,1,Commercial Bank of Ethiopia,CBE,0.6,True,
5,7b5b3f8c-a0f4-4a15-973a-ff5971ad15fb,very good banking service and fast service,5,2025-11-24 21:09:29,Bewektu Bekele,0,,Google Play,5.2.1,1,positive,very good banking service and fast service,1,Commercial Bank of Ethiopia,CBE,0.5549999999999999,False,
6,3a75b79a-002f-4fc2-b6f0-dd8d187e8663,thanks blc this app help me to use all time,5,2025-11-24 14:36:07,Abdirizakmoalin Shiine,0,,Google Play,5.2.1,1,positive,thanks blc this app help me to use all time,1,Commercial Bank of Ethiopia,CBE,0.2,True,
7,6518498e-441c-407d-b546-35a12a98645a,good,5,2025-11-24 11:54:09,Sancho Kume,0,,Google Play,,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
8,f2f0cff2-6181-4a3a-926f-5b3491ca4cf8,why we can't send money to other people telebirr wallets??,1,2025-11-24 08:44:51,CodeCrafter,0,,Google Play,5.2.1,1,negative,why we cant send money to other people telebirr wallets,1,Commercial Bank of Ethiopia,CBE,-0.125,False,
9,00b0b11a-7698-4ce2-8d6e-e6166ee2a39b,????? ?? ?15 birr 11.50 ?? ????? ????????,1,2025-11-23 23:12:04,mame 4242,0,,Google Play,,1,neutral,birr,1,Commercial Bank of Ethiopia,CBE,0.0,False,
10,ad22eeae-dc82-4954-983c-472a262ddc6a,??? ???? ?? ???,5,2025-11-23 20:22:11,Aschalew Yirga,0,,Google Play,5.2.1,1,neutral,,1,Commercial Bank of Ethiopia,CBE,0.0,False,
11,ad9f4094-ff79-4353-a8b0-d00cfba75ed5,wow,5,2025-11-23 15:30:09,Yidnekachew Yeshitla,1,,Google Play,5.2.1,1,neutral,wow,1,Commercial Bank of Ethiopia,CBE,0.1,False,
12,07a6da77-35b8-4ea4-8138-90770842ff0e,good,5,2025-11-23 10:13:39,melese addisu,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
13,cd144ce6-efeb-41c2-8247-e57a64bb0181,nice,5,2025-11-22 20:27:39,Mifta Wegi,0,,Google Play,5.2.1,1,positive,nice,1,Commercial Bank of Ethiopia,CBE,0.6,False,
14,8d4577a0-0e73-4113-9479-5764db25dcb7,you are the reason why i got ye chogara himem,1,2025-11-22 13:33:11,Anwar Ibrahim,0,,Google Play,5.2.1,1,neutral,you are the reason why i got ye chogara himem,1,Commercial Bank of Ethiopia,CBE,0.0,False,
15,f077c10c-a958-4812-a779-1077c52fbf45,it is so smart app i recommend it for everyone,5,2025-11-22 11:51:00,MAREGU DEACON,0,,Google Play,,1,positive,it is so smart app i recommend it for everyone,1,Commercial Bank of Ethiopia,CBE,0.21428571428571427,True,
16,efddfaa5-0542-45ef-80ae-8183cf70bdb0,excellent,5,2025-11-22 11:34:12,Abdulkadir Salih,0,,Google Play,,1,positive,excellent,1,Commercial Bank of Ethiopia,CBE,1.0,False,
17,3a277a8e-a6b2-4dac-adb4-8fb592d1c859,good,5,2025-11-21 22:11:35,Tahir Abdella,0,,Google Play,5.2.1,1,positive,good,1,Commercial Bank of Ethiopia,CBE,0.7,False,
18,2c2a42d8-dad4-4935-bc1b-e5960c9a6e33,??,5,2025-11-21 19:55:17,Dagem Mesfin / ??? ????? ??,0,,Google Play,5.2.1,1,neutral,,1,Commercial Bank of Ethiopia,CBE,0.0,False,
19,83111490-271d-4491-9b82-8d8ddf3afb26,absolutely right,5,2025-11-21 18:45:37,Ilove Somali,0,,Google Play,5.2.1,1,positive,absolutely right,1,Commercial Bank of Ethiopia,CBE,0.2857142857142857,False,
20,f2bad133-c6ea-4fd5-bc97-1e3fbba1c2c9,good app,5,2025-11-21 18:07:17,Awol Moh,0,,Google Play,5.2.1,1,positive,good app,1,Commercial Bank of Ethiopia,CBE,0.7,True,
21,6e1b6127-57b8-44a9-ab08-cdf7e0782c7d,mid application it's so annoying,3,2025-11-20 18:58:06,Black “Thunder”,1,,Google Play,5.2.1,1,negative,mid application its so annoying,1,Commercial Bank of Ethiopia,CBE,-0.4,True,
22,d4184dff-ee60-4895-846f-13872d75735a,I used morethan one year,4,2025-11-20 17:52:03,Damiro Gurmesa,0,,Google Play,5.2.1,1,neutral,i used morethan one year,1,Commercial Bank of Ethiopia,CBE,0.0,False,
23,807ff291-9236-45ca-8c37-3028ef08f388,no word can explane about this app it is nice ??????????,5,2025-11-20 16:15:18,Mahlet Musa,0,,Google Play,5.2.1,1,positive,no word can explane about this app it is nice,1,Commercial Bank of Ethiopia,CBE,0.6,True,
24,afc51143-03ed-4129-b47b-fd1eaad21b07,"It's great app,I love this app",5,2025-11-20 11:37:22,Kaleb Koyamo,0,,Google Play,5.2.1,1,positive,its great appi love this app,1,Commercial Bank of Ethiopia,CBE,0.65,True,
25,ad11fbc9-52cc-48f3-adc4-d348a5194089,Nice,5,2025-11-19 23:42:22,Sahane Ibrahim,0,,Google Play,5.2.1,1,positive,nice,1,Commercial Bank of Ethiopia,CBE,0.6,False,
26,942e6ee2-44c6-45f8-b978-01e9b62d001f,suckkkks,1,2025-11-19 19:20:20,Ebenezer Tesfaye,0,,Google Play,5.2.1,1,neutral,suckkkks,1,Commercial Bank of Ethiopia,CBE,0.0,False,
27,9b9850c0-7914-49c8-a51c-7265775accfe,not allowing to transfer and showing current statement updates.,1,2025-11-19 18:51:36,chuchu besrat,0,,Google Play,5.2.1,1,neutral,not allowing to transfer and showing current statement updates,1,Commercial Bank of Ethiopia,CBE,0.0,False,
28,9094dfc5-ed8d-4ab9-8605-0f5681a5ee8e,I love you this app,5,2025-11-19 10:09:34,Anawaar Haadii,0,,Google Play,5.2.1,1,positive,i love you this app,1,Commercial Bank of Ethiopia,CBE,0.5,True,
